title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Marrying Father Christmas",movie,"Drama, Mystery, Romance",2018,tt8022676,6.4,1721,
"A Godwink Christmas",movie,"Drama, Romance",2018,tt8974850,6.6,2223,
"Christmas Everlasting",movie,"Drama, Romance",2018,tt9028802,6.3,1234,
"Memories of Christmas",movie,"Drama, Romance",2018,tt8990334,6.1,876,
"Echo in the Canyon",movie,"Documentary, Music",2018,tt8884430,7,4162,
"Road to Christmas",movie,"Comedy, Drama, Romance",2018,tt8732914,6.7,2418,
"Christmas in Love",movie,"Drama, Romance",2018,tt9033712,6.3,2393,
"Mingle All the Way",movie,"Drama, Romance",2018,tt9033628,6.8,3284,
"Christmas at the Palace",movie,Romance,2018,tt9033632,6.3,2681,
"Christmas at Grand Valley",movie,"Comedy, Drama, Romance",2018,tt9028784,6.3,1615,
"Christmas in Evergreen: Letters to Santa",movie,"Drama, Fantasy, Romance",2018,tt9033634,6.7,2277,
"A Majestic Christmas",movie,"Comedy, Drama, Romance",2018,tt9033636,5.9,771,
"Homegrown Christmas",movie,Romance,2018,tt9032562,6,1366,
"Christmas Wonderland",movie,"Comedy, Drama, Romance",2018,tt9028856,5.9,3626,
"A Gingerbread Romance",movie,"Drama, Family, Romance",2018,tt9028866,5.6,1010,
"Entertaining Christmas",movie,"Comedy, Romance",2018,tt9028872,6.1,1209,
"Christmas Made to Order",movie,Romance,2018,tt9028880,5.7,5252,
"A Midnight Kiss",movie,Romance,2018,tt9028890,6,1093,
"A Simple Wedding",movie,"Comedy, Romance",2018,tt6328242,5.4,1201,
"Hope at Christmas",movie,"Comedy, Drama, Romance",2018,tt9033640,6.5,1816,
"Welcome to Christmas",movie,"Comedy, Drama, Romance",2018,tt9033308,6.3,1624,
"Northern Lights of Christmas",movie,Romance,2018,tt9029324,6.6,1873,
"Reunited at Christmas",movie,"Drama, Romance",2018,tt9033646,6.2,1482,
"Behold the Earth",movie,Documentary,2017,tt6776642,5.1,10,
"American Dreamer",movie,"Crime, Drama, Thriller",2018,tt6769326,6.2,1099,
"The Pool",movie,"Action, Drama, Horror",2018,tt9128686,5.3,3703,
"Faith, Love & Chocolate",movie,"Comedy, Drama, Family",2018,tt4318696,5.6,115,
Boo!,movie,"Drama, Horror, Mystery",2018,tt7235038,3.5,1408,
"Long Lost Daughter",movie,Thriller,2018,tt8174646,5.1,444,
"Christmas with a View",movie,"Drama, Romance",2018,tt8041006,5.2,5637,
"Saint Judy",movie,"Biography, Drama",2018,tt5431284,6.5,1835,
Monday,movie,"Drama, Romance",2020,tt8884906,5.7,5907,
"Joel Creasey: Fame Whore",movie,Comedy,2020,tt13309656,5.6,26,
Funke,movie,Documentary,2018,tt8986096,7.4,102,
"Believe Me: The Abduction of Lisa McVey",movie,"Biography, Crime, Drama",2018,tt9072202,7.2,17647,
"Holy Lands",movie,"Comedy, Drama",2017,tt6383494,5.7,1756,
"16 Bars",movie,Documentary,2018,tt10021622,7.3,62,
Sanjog,movie,Drama,1985,tt0089959,5.7,120,
"Dhoti Lota Aur Chowpatty",movie,Comedy,1975,tt0315487,4.6,26,
"70 Big Ones",movie,Thriller,2018,tt7972178,5.9,1396,
"Jingle Around the Clock",movie,"Comedy, Romance",2018,tt9168384,6.5,1709,
"The Family Business: Trump and Taxes",movie,"Biography, Documentary",2018,tt9081930,6.7,152,
"Praise This",movie,"Musical, Romance",2023,tt9658388,5.7,1268,
"A Veteran's Christmas",movie,"Drama, Romance",2018,tt9103602,7,2562,
"How to Catch a Serial Killer",movie,"Crime, Documentary",2018,tt9028632,6.4,259,
Abrakadabra,movie,"Horror, Mystery, Thriller",2018,tt8422146,5.3,640,
"Once Upon a Christmas Miracle",movie,"Comedy, Drama, Romance",2018,tt9087578,7.3,2893,
Geetha,movie,"Drama, Romance",1981,tt2355603,8.7,122,
"Mighty Pups",movie,"Adventure, Animation, Comedy",2018,tt6889128,5,191,
"No Escape Room",movie,"Horror, Mystery, Thriller",2018,tt9099102,5,5615,
Comrade,movie,Drama,2017,tt14773236,5.7,11,
"Blood Brother",movie,"Action, Crime, Drama",2018,tt5246902,4.5,1178,
"10 Minutes Gone",movie,"Action, Crime, Mystery",2019,tt8809652,3.7,4574,
"Real Fake: The Art, Life & Crimes of Elmyr De Hory",movie,Documentary,2017,tt1890370,5.8,37,
"Welcome to Mercy",movie,"Drama, Horror, Mystery",2018,tt2233979,4.8,1067,
"Darrow & Darrow: Body of Evidence",movie,"Comedy, Crime, Mystery",2018,tt8710040,7.1,637,
"The Wrath",movie,"Horror, Mystery",2018,tt9174388,5.3,575,
"Walkaway Joe",movie,"Action, Drama",2020,tt4427800,5.6,1506,
"Honest Thief",movie,"Action, Crime, Drama",2020,tt1838556,6,60327,
"Christmas on Honeysuckle Lane",movie,"Drama, Romance",2018,tt9083646,6.2,1503,
"The Sinister Surrogate",movie,"Drama, Thriller",2018,tt8046636,4.7,328,
"An Acceptable Loss",movie,"Drama, Thriller",2018,tt7049542,5.5,1721,
"Terror in the Woods",movie,Drama,2018,tt8883498,5.6,349,
"Playing with Fire",movie,"Comedy, Family",2019,tt9134216,5.2,17127,
"Return to Christmas Creek",movie,"Drama, Romance",2018,tt9103028,6.1,2515,
"Time for Me to Come Home for Christmas",movie,"Comedy, Drama, Music",2018,tt9093130,6.6,1979,
"Still Waters",movie,"Comedy, Drama, Horror",1972,tt0069313,7.4,21,
"Endings, Beginnings",movie,Drama,2019,tt9147456,5.6,7872,
"Mail Order Monster",movie,"Drama, Family, Sci-Fi",2018,tt4694366,4.7,652,
"The Last Christmas Home",movie,"Drama, Family, Romance",2018,tt8420670,5.8,1210,
"Killer Under the Bed",movie,"Horror, Thriller",2018,tt9149982,4.3,1525,
"Small Town Christmas",movie,"Comedy, Drama, Romance",2018,tt9168416,6.7,2201,
"Christmas Bells Are Ringing",movie,"Drama, Romance",2018,tt9202096,6.4,1889,
"Are You There God? It's Me, Margaret.",movie,"Comedy, Drama, Family",2023,tt9185206,7.3,33261,
"The Resurgence",movie,"Action, Drama, Sci-Fi",2018,tt5795142,7.8,20,
Jungleland,movie,Drama,2019,tt8710596,6.2,7678,
"The Real Doctor Zhivago",movie,Documentary,2017,tt7609514,7.7,49,
"The Apollo Moon Landings",movie,,2015,,,,
"A Monsoon Date",movie,"Drama, Fantasy, Short",2019,tt9098208,7.1,88,
"Cattle Hill",movie,"Action, Adventure, Animation",2018,tt8941316,5,198,
"Awara Abdulla",movie,Adventure,1963,tt1323568,5.3,8,
"All Is True",movie,"Biography, Drama, History",2018,tt9206798,6.3,5715,
"First Cow",movie,"Drama, Western",2019,tt9231040,7.1,23059,
Mijaaj,movie,"Action, Drama",2018,tt7967846,6.3,55,
"A Christmas Village",movie,"Comedy, Drama, Romance",2018,tt9047392,4.8,568,
Sibyl,movie,Drama,2019,tt9173264,6,5897,
"Farmer & Chase",movie,Comedy,1997,tt0113031,5,88,
"The Green Knight",movie,"Adventure, Drama, Fantasy",2021,tt9243804,6.6,125271,
"Unser Kind",movie,Drama,2018,tt7477236,6,50,
"The Real Story of Thanksgiving",movie,History,2010,tt2158827,7.1,16,
Arkansas,movie,"Action, Crime, Mystery",2020,tt9139586,6,16368,
Achoura,movie,"Fantasy, Horror, Thriller",2018,tt4188180,4.9,530,
"Prince, Son and Heir: Charles at 70",movie,Documentary,2018,tt9327424,6.8,45,
"Writing Home",movie,"Comedy, Romance",2017,tt6737494,6.7,74,
"The Amusement Park",movie,"Drama, Horror, Thriller",1975,tt9270362,6.3,3491,
"Saving Christmas",movie,Family,2017,tt6803170,3.4,318,
"Rust Creek",movie,"Action, Crime, Drama",2018,tt6610158,5.9,14776,
"RuPaul's Drag Race Holi-Slay Spectacular",movie,Musical,2018,tt9217660,4.9,1213,
"Man's First Friend",movie,Documentary,2018,tt9591824,7.8,113,
"Church People",movie,Comedy,2021,tt3717822,5.1,459,
"The Scrooge Mystery",movie,Documentary,2018,tt7563968,6.1,85,
"Christmas on the Coast",movie,"Drama, Romance",2017,tt6709502,5.8,491,
Thirumagan,movie,Drama,2007,tt10327074,5.2,23,
"Death on the Tyne",movie,Comedy,2018,tt8746310,5.9,1101,
"He Knows Your Every Move",movie,"Drama, Thriller",2018,tt8204772,4.8,479,
"Chandler Christmas Getaway",movie,Comedy,2018,tt9202102,5.4,164,
"Saat des Terrors",movie,"Drama, Thriller",2018,tt9280680,5.4,112,
"Christmas Camp",movie,"Drama, Family, Romance",2018,tt8354006,5.7,924,
"Christmas Catch",movie,"Comedy, Crime, Romance",2018,tt8322908,5.4,1864,
"All You Need Is Crime",movie,"Comedy, Crime, Fantasy",2019,tt7475206,5.8,1678,
"The Snow Queen 4: Mirrorlands",movie,"Adventure, Animation, Comedy",2018,tt8255452,5.6,658,
Sahara,movie,"Drama, Family",1958,tt0139581,6.4,30,
"Christmas on Holly Lane",movie,Drama,2018,tt8583694,6.4,1205,
"The Sunlit Night",movie,"Drama, Romance",2019,tt8368394,6.1,2739,
Clemency,movie,Drama,2019,tt5577494,6.5,5631,
"Before You Know It",movie,"Comedy, Drama",2019,tt8856090,5.3,832,
"The Sound of Silence",movie,Drama,2019,tt9352926,5.7,1616,
"The Game Paradise!",movie,,1997,,,,
Care,movie,Drama,2018,tt8531560,7,442,
Goatface,movie,Comedy,2018,tt9173436,7.2,75,
"A Christmas for the Books",movie,"Comedy, Drama, Romance",2018,tt8395220,5.2,1086,
"Bernie The Dolphin",movie,"Adventure, Comedy, Family",2018,tt7549618,4.7,1243,
"Last and First Men",movie,"Fantasy, Mystery, Sci-Fi",2020,tt8015444,6.7,4788,
"The Disappearance of My Mother",movie,Documentary,2019,tt9358250,7.1,425,
"Agni Devi",movie,"Crime, Drama",2019,tt9319880,5,87,
"Her Only Choice",movie,Drama,2018,tt8879666,5.6,193,
"The Wrong Todd",movie,"Comedy, Sci-Fi",2018,tt8703882,5.6,318,
"Click & Collect",movie,Comedy,2018,tt9217716,6.8,4310,
"Mad Heidi",movie,"Action, Adventure, Comedy",2022,tt2943178,5.5,4801,
"Casey Anthony: Her Friends Speak",movie,Documentary,2018,tt9342534,6.9,23,
"The Burnt Orange Heresy",movie,"Drama, Mystery, Thriller",2019,tt8342680,6.1,6497,
"Grace and Goliath",movie,Drama,2018,tt7097722,6.5,230,
"Because You're Mine",movie,Drama,2019,tt9178064,7.3,237,
"American Hangman",movie,"Crime, Mystery, Thriller",2019,tt8975028,5.9,4015,
"The Dry",movie,"Crime, Drama, Mystery",2020,tt5144174,6.8,36687,
"The Show",movie,"Drama, Fantasy, Mystery",2020,tt9165824,5.7,1460,
"Pegasus: Pony with a Broken Wing",movie,Family,2019,tt5757874,3.6,170,
Misbehaviour,movie,"Comedy, Drama, History",2020,tt9148706,6.4,11129,
"Bixler High Private Eye",movie,"Adventure, Comedy, Family",2019,tt9173364,6.1,581,
"Snake Eyes",movie,"Action, Adventure, Crime",2021,tt8404256,5.4,46456,
"Love in Vienna",movie,"Comedy, Drama, Romance",2018,tt9452652,5.6,126,
"Almost Almost Famous",movie,"Documentary, Musical",2018,tt8548282,6.5,16,
"Making Babies",movie,Comedy,2018,tt6644632,5.5,882,
"The Queens",movie,Documentary,2018,tt7970544,8.5,15,
Ganagandharvan,movie,"Comedy, Drama, Music",2019,tt9354674,5.8,824,
"Silent Night: A Song for the World",movie,Documentary,2018,tt6045924,7.8,34,
"Jean Paul Gaultier: Freak and Chic",movie,Documentary,2018,tt10374438,6.2,67,
"Natoker Moto: Like a Play",movie,Drama,2015,tt4614362,7.6,45,
vandi,movie,Family,2018,tt7963996,6.5,79,
"Meine Mutter spielt verrückt",movie,"Comedy, Drama",2019,tt9011176,5.3,44,
"Winter Castle",movie,"Drama, Family, Romance",2019,tt9287492,6.5,2122,
"One Winter Proposal",movie,"Comedy, Romance",2019,tt9534518,6.6,1546,
SnowComing,movie,"Adventure, Family, Romance",2019,tt9323966,6.4,1463,
"A Winter Princess",movie,Romance,2019,tt9556730,6.4,2201,
"Winter Love Story",movie,Romance,2019,tt9556756,7,2128,
"You Can't Kiss the Bride",movie,Comedy,2019,tt9221510,4.8,363,
"Happy Log",movie,"Action, Adventure, Drama",2016,tt2499358,5.5,78,
"Rise of the Footsoldier: The Heist",movie,"Action, Comedy, Crime",2019,tt8769300,5.6,2171,
Pornomochi,movie,"Crime, Drama",2018,tt8142712,6.1,246,
"The Closet",movie,"Horror, Mystery",2020,tt11727052,5.7,2847,
"Shobdo Kolpo Droom",movie,Drama,2018,tt8665816,4.8,16,
"The Last Hangover",movie,"Comedy, Short",2018,tt9476490,6.4,2463,
"Ruby Herring Mysteries: Silent Witness",movie,"Crime, Mystery",2019,tt9466236,6.3,1269,
"Web of Lies",movie,Thriller,2018,tt8337080,4.5,243,
"How to Build a Girl",movie,Comedy,2019,tt4193072,6,5272,
"The Least of These: The Graham Staines Story",movie,Drama,2019,tt9376172,5.8,975,
Impetigore,movie,"Horror, Mystery, Thriller",2019,tt9000302,6.6,8215,
"Ron Funches: Giggle Fit",movie,Comedy,2019,tt9618280,6.2,131,
"Family Album",movie,Drama,2015,tt4675974,5.1,184,
"Bist du glücklich?",movie,"Drama, Romance",2018,tt8599904,7.1,117,
"The Outside Story",movie,Drama,2020,tt9350934,6.5,716,
"The Banishing",movie,"Horror, Mystery, Thriller",2020,tt7329642,4.5,2958,
"James Davis: Live from the Town",movie,Comedy,2019,tt9662980,6.3,27,
"The Ghoul Log",movie,"Horror, Family",2018,,,,
"Alte Bande",movie,"Comedy, Crime",2019,tt10943226,5.9,67,
"Here Comes Hell",movie,"Comedy, Horror",2019,tt7947624,5,1045,
"Gunpowder Milkshake",movie,"Action, Crime, Thriller",2021,tt8368408,6.1,53678,
"Fireball: Visitors from Darker Worlds",movie,Documentary,2020,tt9203832,7,3928,
"Horror Noire: A History of Black Horror",movie,Documentary,2019,tt9567548,7.5,2174,
"Baby an Bord",movie,"Comedy, Drama",2019,tt10147720,5.6,33,
"Death of a Cheerleader",movie,"Crime, Drama, Thriller",2019,tt9165642,5.1,590,
"To Every Nation: The Witness Trilogy",movie,Animation,2017,tt8873842,8,25,
"The Operative",movie,"Action, Drama, Mystery",2019,tt8000718,5.8,7906,
Harpoon,movie,"Comedy, Horror, Thriller",2019,tt7831358,5.9,6404,
Piranhas,movie,"Crime, Drama",2019,tt8740778,6.5,5527,
Lampenfieber,movie,"Documentary, Music",2019,tt9638532,6.8,17,
"Valentine in the Vineyard",movie,"Comedy, Romance",2019,tt9556850,6.2,1270,
"Love, Romance, & Chocolate",movie,Romance,2019,tt9552488,6.8,2316,
"The Job",movie,"Crime, Drama, Thriller",2019,tt9760514,6,183,
Juvva,movie,"Action, Comedy, Drama",2018,tt8108214,4.1,25,
"When Mom Is Away",movie,"Comedy, Family",2019,tt8660788,6.1,1473,
"Gretchen Carlson: Breaking the Silence",movie,Documentary,2019,tt8558952,,,
"The Long Walk",movie,"Drama, Horror, Mystery",2019,tt6800268,6.9,727,
Arivumani,movie,Drama,2004,,,,
"How to Be a Good Wife",movie,"Comedy, Drama",2020,tt10441958,5.8,2366,
"On the Rocks",movie,"Comedy, Drama, Romance",2020,tt9606374,6.4,38178,
"The Days to Come",movie,"Drama, Romance",2019,tt7605702,6.8,936,
"An Easy Girl",movie,"Comedy, Drama",2019,tt9632590,5.6,6503,
"Fire Will Come",movie,"Crime, Drama",2019,tt8212958,6.7,3795,
"Knives and Skin",movie,"Drama, Mystery, Thriller",2019,tt8234892,5.2,1171,
"Casablanca Beats",movie,"Drama, Music",2021,tt14773800,5.9,621,
Rocks,movie,Drama,2019,tt9067182,7.4,5744,
"The Body Remembers When the World Broke Open",movie,Drama,2019,tt8230872,6.9,904,
"Sword of Trust",movie,"Comedy, Drama",2019,tt8484012,6.3,4234,
"Saint Frances",movie,"Comedy, Drama",2019,tt9016016,7.1,5623,
"Faut-il arrêter de manger les animaux?",movie,Documentary,2018,tt8260044,7.3,22,
Bait,movie,Drama,2019,tt9652782,7.1,5502,
"I Got the Hook Up 2",movie,Comedy,2019,tt8228884,3.1,451,
"Newton's Grace",movie,"Biography, Drama, History",2017,tt2791334,6.2,68,
"Chris Distefano: Size 38 Waist",movie,Comedy,2019,tt10942332,7,132,
Lara,movie,"Drama, Music",2019,tt7275830,7,2693,
"Hell on the Border",movie,"Adventure, Biography, Western",2019,tt8652584,4.6,2189,
"Come As You Are",movie,"Comedy, Drama",2019,tt6722726,7.1,4683,
"The Story of Us",movie,"Comedy, Romance",2019,tt9602544,6.3,1508,
"Jim Allison: Breakthrough",movie,Documentary,2019,tt9617570,7.6,238,
"Chithegu Chinthe",movie,Comedy,1978,tt0310886,7.3,9,
"My Sweet Monster",movie,"Adventure, Animation, Family",2021,tt9572006,4.9,548,
"Mystery 101",movie,"Crime, Drama, Mystery",2019,tt9679608,7.1,3266,
"Flesh Out",movie,Drama,2019,tt8096842,7.2,271,
"Iddaru Iddare",movie,Drama,1990,tt1504407,7.5,35,
"Murali Krishnudu",movie,"Action, Comedy, Romance",2008,tt0779746,8.6,254,
"Love on the Menu",movie,Romance,2019,tt9695612,6.8,1587,
"Deep Ocean: Descent into the Mariana Trench",movie,Documentary,2018,,,,
"Black and Blue",movie,"Action, Thriller",2019,tt7390646,6.4,28192,
"Bhagshesh: The Remainder",movie,"Drama, Family",2018,tt7558572,6.4,32,
"David Attenborough's Tasmania",movie,Documentary,2018,tt9018542,7.6,338,
Anukul,movie,"Drama, Sci-Fi, Short",2017,tt7493710,7.6,448,
"Those Who Wish Me Dead",movie,"Action, Drama, Thriller",2021,tt3215824,6,75801,
"Kühn hat zu tun",movie,"Crime, Drama",2019,tt8875992,5.4,54,
"Tomorrow's a New Day",movie,"Comedy, Drama",2019,tt8664050,6.7,1041,
"Days of the Bagnold Summer",movie,"Comedy, Drama, Music",2019,tt7343740,6.5,2729,
Stardust,movie,"Biography, Drama, Music",2020,tt9694312,4.4,2384,
"Mudda Mandaram",movie,"Drama, Romance",1981,,,,
Nelavanka,movie,"Drama, Romance",1983,,,,
"Aerial New Zealand",movie,Documentary,2017,tt7188410,7.6,116,
"Aerial Ireland",movie,Documentary,2017,tt9226576,7.9,147,
"All the Colors of Giallo",movie,"Documentary, Horror",2019,tt9703854,6.6,472,
"T-Rex: An Evolutionary Journey",movie,Documentary,2016,tt11551664,5.8,57,
Superdeep,movie,"Horror, Sci-Fi, Thriller",2020,tt11815960,4.9,6223,
"Rogan Josh",movie,"Drama, Mystery, Short",2018,tt8133516,7.7,425,
"Deadly Runway",movie,"Drama, Thriller",2018,tt7922834,4.2,350,
"Another Round",movie,Drama,2020,tt10288566,7.7,211107,
"Bears Love Me!",movie,Family,2019,tt8690510,7,76,
"Kalliyankattu Neeli",movie,Horror,1979,tt0332170,5.5,15,
"Girl on the Third Floor",movie,"Drama, Horror, Mystery",2019,tt9026184,4.7,11528,
"I Am Richard Pryor",movie,"Biography, Documentary",2019,tt9135004,6.7,510,
"Wassup! Zindagi",movie,"Comedy, Drama",2017,tt7170858,8.9,51,
"Zulu Summer",movie,Documentary,2019,tt8998220,8,53,
"The Green Book: Guide to Freedom",movie,"Documentary, History",2019,tt9758270,8.2,1114,
"The Goddamn Comedy Jam",movie,"Comedy, Music",2016,tt6502106,6.4,16,
"Flip That Romance",movie,Romance,2019,tt9747392,6.4,1727,
"Love Under the Rainbow",movie,Romance,2019,tt8587730,6.5,1164,
Peninsula,movie,"Action, Horror, Thriller",2020,tt8850222,5.5,40370,
"Emma Fielding Mysteries: More Bitter Than Death",movie,"Crime, Mystery",2019,tt9794314,6.4,805,
King,movie,"Comedy, Drama, Horror",1984,tt0498748,7.9,15,
"Charlotte Link - Im Tal des Fuchses",movie,"Crime, Drama, Mystery",2020,tt8558290,5.6,95,
Metamorphosis,movie,"Horror, Thriller",2019,tt10800758,5.9,1883,
"Persian Lessons",movie,"Drama, War",2020,tt9738784,7.4,13676,
"The Misfits",movie,"Adventure, Comedy, Thriller",2021,tt4876134,4.5,14601,
"Faith, Hope & Love",movie,"Comedy, Romance",2019,tt8310924,6.4,1316,
"Random Acts of Violence",movie,Horror,2019,tt1925493,5.2,3170,
Oskar,movie,"Comedy, Family",2018,tt7468512,5.4,40,
"13 Fanboy",movie,Horror,2021,tt9077876,3.9,1396,
"The Last Champion",movie,"Drama, Family, Sport",2020,tt5689056,6.9,935,
Attimari,movie,"Action, Thriller",1981,tt0291738,5.6,25,
"Chronicle Mysteries: The Wrong Man",movie,"Crime, Mystery",2019,tt9814988,6.8,913,
"Straight Edge Kegger",movie,"Horror, Thriller",2019,tt7608380,4.4,414,
"Hello Madras Girl",movie,"Action, Drama",1983,tt0215838,5.5,23,
Kolakomban,movie,"Action, Drama",1983,tt0292062,5.3,22,
Himavahini,movie,Drama,1983,tt0215844,6.1,22,
Sisters,movie,Drama,2020,tt8832052,5.3,193,
"Pavam Poornima",movie,Crime,1984,tt0269699,6.5,22,
"The House Next Door: Meet the Blacks 2",movie,"Action, Comedy, Horror",2021,tt7524444,4.1,2486,
"Lakshmana Rekha",movie,Drama,1984,tt0269462,7.2,42,
Manasariyathe,movie,"Crime, Drama, Horror",1984,tt0292091,6.1,39,
"Scappo a casa",movie,Comedy,2019,tt8769828,4.8,489,
"Heavens to Betsy 2",movie,Comedy,2019,tt8191944,6.8,59,
"Chronicle Mysteries: Vines That Bind",movie,Mystery,2019,tt9876822,6.8,890,
"Just Add Romance",movie,"Comedy, Drama, Romance",2019,tt9759926,6.5,1728,
"Love to the Rescue",movie,Romance,2019,tt9759918,7,1569,
"True Love Blooms",movie,"Comedy, Romance",2019,tt9759938,6.2,1033,
"Mulamoottil Adima",movie,Action,1985,tt0275535,7.2,31,
"0.0 Mhz",movie,Horror,2019,tt10341248,4.9,1268,
"Mad Mom",movie,"Comedy, Thriller",2019,tt8488340,5.4,844,
"Minchina Ota",movie,,2008,,,,
"Escape Room: Tournament of Champions",movie,"Action, Adventure, Horror",2021,tt9844522,5.7,64154,
"Clifford the Big Red Dog",movie,"Adventure, Comedy, Family",2021,tt2397461,5.9,17936,
"I Am Somebody's Child: The Regina Louise Story",movie,Drama,2019,tt9053916,7.6,669,
"Pareshaan Parinda",movie,"Action, Romance",2018,tt7884086,5.8,16,
Luck,movie,"Adventure, Animation, Comedy",2022,tt7214954,6.4,32462,
Agnee,movie,"Action, Drama, Romance",1988,tt0247915,5.1,46,
"The Killer Downstairs",movie,Thriller,2019,tt9287206,5.2,596,
Slalom,movie,"Drama, Sport",2020,tt9697780,6.6,2384,
"Silence & Darkness",movie,"Drama, Mystery, Thriller",2019,tt7520746,5.3,615,
"Kuch Pal Pyar Ke",movie,Drama,2018,tt8491220,4.6,29,
Abyakto,movie,Drama,2018,tt8784884,8.2,55,
"Escape to the Great Dismal Swamp",movie,"Documentary, Short",2018,tt8262592,5.8,21,
"Incredible Animal Moments",movie,Documentary,2019,,,,
Clementine,movie,Drama,2019,tt7311036,5,1155,
Swallow,movie,"Drama, Thriller",2019,tt8372298,6.5,30422,
"In Search of Darkness: A Journey Into Iconic '80s Horror",movie,"Documentary, Horror",2019,tt9442842,8,3955,
Bliss,movie,"Drama, Horror, Mystery",2019,tt9026524,5.9,6027,
"Come to Daddy",movie,"Comedy, Mystery, Thriller",2019,tt8816194,6,21348,
"A Brush with Love",movie,Romance,2019,tt9783876,6.2,1435,
"Bottled with Love",movie,"Drama, Romance",2019,tt9876408,7,3014,
"Easter Under Wraps",movie,"Adventure, Animation, Comedy",2019,tt9876418,6.5,1432,
"Bentornato presidente",movie,Comedy,2019,tt9281008,5.8,863,
"Das Hörrohr",movie,Comedy,2006,tt1585254,,,
"The Mountain Lion and Me",movie,Documentary,2018,tt8243908,7.5,35,
"My Journey with a Polar Bear",movie,Documentary,2019,tt9800076,,,
"The Reckoning",movie,"Adventure, Drama, Horror",2020,tt9182964,4.8,4020,
Lucky,movie,"Adventure, Animation, Comedy",2019,tt9803152,6.1,102,
"Die Freundin meiner Mutter",movie,"Comedy, Romance",2019,tt8892852,5.6,107,
"Norddeutschland bei Nacht",movie,Documentary,2019,,,,
"The Rental",movie,"Drama, Horror, Mystery",2020,tt10003008,5.7,41105,
"Black Wings",movie,"Biography, Documentary, History",2012,tt6157542,7.1,25,
"Seizing Justice: The Greensboro 4",movie,Documentary,2010,tt3122196,7.9,27,
"An Accidental Studio",movie,Documentary,2019,tt4843040,7.1,389,
"Kashmir Daily",movie,"Drama, Thriller",2018,tt5436698,7.3,29,
"The Perfect One",movie,"Drama, Thriller",2018,tt8784388,5.6,383,
"Even Mice Belong in Heaven",movie,"Adventure, Animation, Comedy",2021,tt3804810,6.7,860,
"Mommy's Little Princess",movie,Drama,2019,tt8782974,5.3,306,
"Being Poirot",movie,Documentary,2013,tt3390600,8.5,416,
Paharganj,movie,"Crime, Drama, Mystery",2019,tt7624840,3.8,2435,
"Deadly Assistant",movie,Drama,2019,tt9362694,4.5,263,
"Hoyto Manush Noy",movie,Drama,2018,tt8156962,4.9,25,
Nartakee,movie,Drama,1963,tt0057356,7.2,22,
"A Call to Spy",movie,"Biography, Crime, Drama",2019,tt7698468,6.7,9680,
Pattipulam,movie,Comedy,2019,tt10084394,4.9,16,
"The Nutcracker and the Magic Flute",movie,"Animation, Family, Fantasy",2022,tt11006950,5.3,311,
PawParazzi,movie,Family,2019,tt7188014,3.6,114,
"Rose Plays Julie",movie,"Drama, Mystery",2019,tt8917170,6.5,1737,
Colewell,movie,Drama,2019,tt9275046,6.3,631,
Trance,movie,"Drama, Thriller",2020,tt6720802,7.3,9249,
"Love Takes Flight",movie,Romance,2019,tt9876426,7.1,1681,
"Aurora Teagarden Mysteries: A Game of Cat and Mouse",movie,"Crime, Mystery",2019,tt9759864,7.1,1313,
"Aurora Teagarden Mysteries: A Very Foul Play",movie,Mystery,2019,tt9759872,7,1364,
"Crystal City",movie,Documentary,2019,tt9001652,6.6,145,
"The Queen of Black Magic",movie,"Drama, Horror, Mystery",2019,tt10656188,6.5,3461,
"ABBA: Super Troupe",movie,"Documentary, Music",2019,tt14618008,6.9,35,
Armstrong,movie,"Biography, Documentary",2019,tt9395794,7.1,1090,
"The Craft: Legacy",movie,"Drama, Fantasy, Horror",2020,tt4685762,4.6,17681,
"Club Of The Lonely Hearts",movie,"Comedy, Drama",2019,tt8594680,6.2,64,
"The Tragedy of Macbeth",movie,"Drama, Mystery, Thriller",2021,tt10095582,7.1,41935,
"Gun Trucks of Vietnam",movie,"Documentary, War",2018,,,,
"Smithsonian Time Capsule: 1968",movie,Documentary,2018,,,,
"Waco: The Longest Siege",movie,Documentary,2018,,,,
"Wolf vs Bear",movie,Documentary,2018,tt8924846,7.2,37,
"Ce Que Vivent les Roses",movie,Crime,2018,tt7849576,6.1,34,
"Resham Ki Dori",movie,"Drama, Family",1974,tt0155106,7.1,86,
"Blood Quantum",movie,"Drama, Horror",2019,tt7394674,5.6,5809,
Chanda,movie,Drama,2007,tt14283564,5.1,10,
"Don't Stop Me Now",movie,Comedy,2019,tt9260446,5.9,1590,
"My Hero Academia: Heroes Rising",movie,"Action, Adventure, Animation",2019,tt11107074,7.8,10926,
"Marudhar Express",movie,"Drama, Romance",2019,tt7871054,4.8,3007,
"Kill Thy Neighbor",movie,"Drama, Thriller",2019,tt8459444,4.7,502,
Embattled,movie,"Action, Drama, Sport",2020,tt6539992,6.5,3906,
"Cowboy & Indiana",movie,Drama,2018,tt7177250,5.5,174,
"Cetto c'è senzadubbiamente",movie,Comedy,2019,tt10291544,5.3,840,
"My Spy",movie,"Action, Comedy",2020,tt8242084,6.4,39166,
Respect,movie,"Biography, Drama, Music",2021,tt2452150,6.6,18670,
"Mass Hysteria",movie,"Comedy, Horror",2019,tt7569226,5.1,330,
